3531,681,1654,1314,950,839,451,1180,934,625,1124,2470
4045,728,1813,1425,997,879,443,1235,958,689,1124,2612
4148,673,1844,1370,1005,815,491,1259,982,641,1085,2636
40,0,0,0,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
