5272,5510,5470,4908,5090,4678,3546,5217,3792,3214,3285,2723
5771,5708,6175,5383,5375,4963,3657,5518,3887,3317,4053,3000
6230,5866,6167,5272,5605,5114,3586,5597,4291,3436,3974,2953
79,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
